date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-05-29,Apple Inc.,AAPL,$199.65,$119.23,-40.3%,$189.67,$209.63,1.00,SELL,Overvalued (Strong Sell) - 40.3% above intrinsic value
2025-05-29,Microsoft Corporation,MSFT,$458.43,$144.13,-68.6%,$435.50,$481.35,1.00,SELL,Overvalued (Strong Sell) - 68.6% above intrinsic value
2025-05-29,Alphabet Inc.,GOOGL,$171.48,$207.61,21.1%,$154.33,$222.92,3.00,BUY,Undervalued (Strong Buy) - 21.1% below intrinsic value
2025-05-29,"Amazon.com, Inc.",AMZN,$205.75,$66.21,-67.8%,$195.47,$216.04,1.00,SELL,Overvalued (Strong Sell) - 67.8% above intrinsic value
2025-05-29,"Meta Platforms, Inc.",META,$645.12,$475.56,-26.3%,$612.87,$677.38,1.00,SELL,Overvalued (Strong Sell) - 26.3% above intrinsic value
2025-05-29,NVIDIA Corporation,NVDA,$140.22,$55.74,-60.2%,$133.20,$147.23,1.00,SELL,Overvalued (Strong Sell) - 60.2% above intrinsic value
2025-05-29,"Tesla, Inc.",TSLA,$362.26,$20.42,-94.4%,$344.15,$380.37,1.00,SELL,Overvalued (Strong Sell) - 94.4% above intrinsic value
2025-05-29,Visa Inc.,V,$360.09,$232.06,-35.6%,$342.09,$378.09,1.00,SELL,Overvalued (Strong Sell) - 35.6% above intrinsic value
2025-05-29,Walmart Inc.,WMT,$97.44,$31.98,-67.2%,$92.57,$102.31,1.00,SELL,Overvalued (Strong Sell) - 67.2% above intrinsic value
2025-05-29,Johnson & Johnson,JNJ,$152.81,$174.80,14.4%,$137.52,$192.29,2.58,BUY,Fairly valued (Hold) - 14.4% from intrinsic value
2025-05-29,The Procter & Gamble Company,PG,$168.31,$164.14,-2.5%,$159.89,$176.73,1.00,SELL,Fairly valued (Hold) - 2.5% from intrinsic value
2025-05-29,The Coca-Cola Company,KO,$70.99,$26.79,-62.3%,$67.44,$74.54,1.00,SELL,Overvalued (Strong Sell) - 62.3% above intrinsic value
2025-05-29,The Walt Disney Company,DIS,$111.02,$89.41,-19.5%,$105.47,$116.57,1.00,SELL,Fairly valued (Hold) - 19.5% from intrinsic value
2025-05-29,"Netflix, Inc.",NFLX,$1188.50,$300.54,-74.7%,$1129.08,$1247.92,1.00,SELL,Overvalued (Strong Sell) - 74.7% above intrinsic value
2025-05-29,Adobe Inc.,ADBE,$412.72,$355.25,-13.9%,$392.08,$433.36,1.00,SELL,Fairly valued (Hold) - 13.9% from intrinsic value
2025-05-29,"Cisco Systems, Inc.",CSCO,$62.87,$49.93,-20.6%,$59.72,$66.01,1.00,SELL,Overvalued (Strong Sell) - 20.6% above intrinsic value
2025-05-29,Intel Corporation,INTC,$20.20,$-62.01,-407.0%,$19.19,$21.21,1.00,SELL,Overvalued (Strong Sell) - 407.0% above intrinsic value
2025-05-29,"The Home Depot, Inc.",HD,$366.39,$346.05,-5.6%,$348.07,$384.71,1.00,SELL,Fairly valued (Hold) - 5.6% from intrinsic value
2025-05-29,"Salesforce, Inc.",CRM,$259.44,$247.46,-4.6%,$246.46,$272.41,1.00,SELL,Fairly valued (Hold) - 4.6% from intrinsic value
2025-05-29,Mastercard Incorporated,MA,$575.20,$333.42,-42.0%,$546.44,$603.96,1.00,SELL,Overvalued (Strong Sell) - 42.0% above intrinsic value
2025-05-29,"PepsiCo, Inc.",PEP,$130.76,$127.55,-2.5%,$124.23,$137.30,1.00,SELL,Fairly valued (Hold) - 2.5% from intrinsic value
2025-05-29,UnitedHealth Group Incorporated,UNH,$295.87,$502.14,69.7%,$266.28,$384.63,3.00,BUY,Undervalued (Strong Buy) - 69.7% below intrinsic value
