date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-05-13,Apple Inc.,AAPL,$210.82,$119.23,-43.4%,$200.28,$221.36,1.00,SELL,Overvalued (Strong Sell) - 43.4% above intrinsic value
2025-05-13,Microsoft Corporation,MSFT,$447.69,$144.13,-67.8%,$425.31,$470.07,1.00,SELL,Overvalued (Strong Sell) - 67.8% above intrinsic value
2025-05-13,Alphabet Inc.,GOOGL,$159.91,$207.61,29.8%,$143.91,$207.88,3.00,BUY,Undervalued (Strong Buy) - 29.8% below intrinsic value
2025-05-13,"Amazon.com, Inc.",AMZN,$213.70,$66.21,-69.0%,$203.01,$224.38,1.00,SELL,Overvalued (Strong Sell) - 69.0% above intrinsic value
2025-05-13,"Meta Platforms, Inc.",META,$657.85,$475.56,-27.7%,$624.96,$690.75,1.00,SELL,Overvalued (Strong Sell) - 27.7% above intrinsic value
2025-05-13,NVIDIA Corporation,NVDA,$129.84,$55.71,-57.1%,$123.35,$136.33,1.00,SELL,Overvalued (Strong Sell) - 57.1% above intrinsic value
2025-05-13,"Tesla, Inc.",TSLA,$321.07,$20.42,-93.6%,$305.02,$337.13,1.00,SELL,Overvalued (Strong Sell) - 93.6% above intrinsic value
2025-05-13,Visa Inc.,V,$354.68,$232.06,-34.6%,$336.95,$372.41,1.00,SELL,Overvalued (Strong Sell) - 34.6% above intrinsic value
2025-05-13,Walmart Inc.,WMT,$95.96,$31.98,-66.7%,$91.16,$100.76,1.00,SELL,Overvalued (Strong Sell) - 66.7% above intrinsic value
2025-05-13,Johnson & Johnson,JNJ,$148.74,$174.80,17.5%,$133.87,$192.29,2.93,BUY,Fairly valued (Hold) - 17.5% from intrinsic value
2025-05-13,The Procter & Gamble Company,PG,$157.88,$164.14,4.0%,$142.09,$180.56,1.44,BUY,Fairly valued (Hold) - 4.0% from intrinsic value
2025-05-13,The Coca-Cola Company,KO,$68.95,$26.79,-61.1%,$65.50,$72.40,1.00,SELL,Overvalued (Strong Sell) - 61.1% above intrinsic value
2025-05-13,The Walt Disney Company,DIS,$110.67,$89.41,-19.2%,$105.14,$116.20,1.00,SELL,Fairly valued (Hold) - 19.2% from intrinsic value
2025-05-13,"Netflix, Inc.",NFLX,$1140.01,$300.54,-73.6%,$1083.01,$1197.01,1.00,SELL,Overvalued (Strong Sell) - 73.6% above intrinsic value
2025-05-13,Adobe Inc.,ADBE,$397.87,$355.25,-10.7%,$377.98,$417.76,1.00,SELL,Fairly valued (Hold) - 10.7% from intrinsic value
2025-05-13,"Cisco Systems, Inc.",CSCO,$62.05,$49.70,-19.9%,$58.95,$65.15,1.00,SELL,Fairly valued (Hold) - 19.9% from intrinsic value
2025-05-13,Intel Corporation,INTC,$22.64,$-62.01,-373.8%,$21.51,$23.78,1.00,SELL,Overvalued (Strong Sell) - 373.8% above intrinsic value
2025-05-13,"The Home Depot, Inc.",HD,$374.75,$346.40,-7.6%,$356.01,$393.49,1.00,SELL,Fairly valued (Hold) - 7.6% from intrinsic value
2025-05-13,"Salesforce, Inc.",CRM,$292.31,$247.46,-15.3%,$277.69,$306.93,1.00,SELL,Fairly valued (Hold) - 15.3% from intrinsic value
2025-05-13,Mastercard Incorporated,MA,$576.43,$333.42,-42.2%,$547.61,$605.25,1.00,SELL,Overvalued (Strong Sell) - 42.2% above intrinsic value
2025-05-13,"PepsiCo, Inc.",PEP,$130.07,$127.55,-1.9%,$123.57,$136.57,1.00,SELL,Fairly valued (Hold) - 1.9% from intrinsic value
2025-05-13,UnitedHealth Group Incorporated,UNH,$319.82,$502.14,57.0%,$287.84,$415.77,3.00,BUY,Undervalued (Strong Buy) - 57.0% below intrinsic value
