date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-05-23,Apple Inc.,AAPL,$195.87,$119.23,-39.1%,$186.08,$205.66,1.00,SELL,Overvalued (Strong Sell) - 39.1% above intrinsic value
2025-05-23,Microsoft Corporation,MSFT,$450.97,$144.13,-68.0%,$428.42,$473.52,1.00,SELL,Overvalued (Strong Sell) - 68.0% above intrinsic value
2025-05-23,Alphabet Inc.,GOOGL,$169.06,$207.61,22.8%,$152.15,$219.78,3.00,BUY,Undervalued (Strong Buy) - 22.8% below intrinsic value
2025-05-23,"Amazon.com, Inc.",AMZN,$201.04,$66.21,-67.1%,$190.99,$211.10,1.00,SELL,Overvalued (Strong Sell) - 67.1% above intrinsic value
2025-05-23,"Meta Platforms, Inc.",META,$628.70,$475.56,-24.4%,$597.26,$660.14,1.00,SELL,Overvalued (Strong Sell) - 24.4% above intrinsic value
2025-05-23,NVIDIA Corporation,NVDA,$130.91,$55.74,-57.4%,$124.36,$137.46,1.00,SELL,Overvalued (Strong Sell) - 57.4% above intrinsic value
2025-05-23,"Tesla, Inc.",TSLA,$338.00,$20.42,-94.0%,$321.10,$354.90,1.00,SELL,Overvalued (Strong Sell) - 94.0% above intrinsic value
2025-05-23,Visa Inc.,V,$354.15,$232.06,-34.5%,$336.44,$371.86,1.00,SELL,Overvalued (Strong Sell) - 34.5% above intrinsic value
2025-05-23,Walmart Inc.,WMT,$95.86,$31.98,-66.6%,$91.06,$100.65,1.00,SELL,Overvalued (Strong Sell) - 66.6% above intrinsic value
2025-05-23,Johnson & Johnson,JNJ,$152.56,$174.80,14.6%,$137.31,$192.29,2.60,BUY,Fairly valued (Hold) - 14.6% from intrinsic value
2025-05-23,The Procter & Gamble Company,PG,$165.06,$164.14,-0.6%,$156.81,$173.31,1.00,SELL,Fairly valued (Hold) - 0.6% from intrinsic value
2025-05-23,The Coca-Cola Company,KO,$71.67,$26.79,-62.6%,$68.09,$75.26,1.00,SELL,Overvalued (Strong Sell) - 62.6% above intrinsic value
2025-05-23,The Walt Disney Company,DIS,$109.91,$89.41,-18.7%,$104.41,$115.40,1.00,SELL,Fairly valued (Hold) - 18.7% from intrinsic value
2025-05-23,"Netflix, Inc.",NFLX,$1186.77,$300.54,-74.7%,$1127.43,$1246.11,1.00,SELL,Overvalued (Strong Sell) - 74.7% above intrinsic value
2025-05-23,Adobe Inc.,ADBE,$408.46,$355.25,-13.0%,$388.04,$428.88,1.00,SELL,Fairly valued (Hold) - 13.0% from intrinsic value
2025-05-23,"Cisco Systems, Inc.",CSCO,$62.73,$49.93,-20.4%,$59.59,$65.86,1.00,SELL,Overvalued (Strong Sell) - 20.4% above intrinsic value
2025-05-23,Intel Corporation,INTC,$20.02,$-62.01,-409.8%,$19.01,$21.02,1.00,SELL,Overvalued (Strong Sell) - 409.8% above intrinsic value
2025-05-23,"The Home Depot, Inc.",HD,$362.52,$346.40,-4.4%,$344.39,$380.65,1.00,SELL,Fairly valued (Hold) - 4.4% from intrinsic value
2025-05-23,"Salesforce, Inc.",CRM,$279.27,$247.46,-11.4%,$265.31,$293.23,1.00,SELL,Fairly valued (Hold) - 11.4% from intrinsic value
2025-05-23,Mastercard Incorporated,MA,$565.02,$333.42,-41.0%,$536.77,$593.28,1.00,SELL,Overvalued (Strong Sell) - 41.0% above intrinsic value
2025-05-23,"PepsiCo, Inc.",PEP,$128.83,$127.55,-1.0%,$122.39,$135.27,1.00,SELL,Fairly valued (Hold) - 1.0% from intrinsic value
2025-05-23,UnitedHealth Group Incorporated,UNH,$292.67,$502.14,71.6%,$263.40,$380.47,3.00,BUY,Undervalued (Strong Buy) - 71.6% below intrinsic value
