date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-07-25,Apple Inc.,AAPL,$214.47,$119.23,-44.4%,$203.75,$225.20,1.00,SELL,Overvalued (Strong Sell) - 44.4% above intrinsic value
2025-07-25,Microsoft Corporation,MSFT,$513.71,$144.13,-71.9%,$488.02,$539.39,1.00,SELL,Overvalued (Strong Sell) - 71.9% above intrinsic value
2025-07-25,Alphabet Inc.,GOOGL,$193.27,$207.75,7.5%,$173.94,$228.53,1.82,BUY,Fairly valued (Hold) - 7.5% from intrinsic value
2025-07-25,"Amazon.com, Inc.",AMZN,$232.29,$66.21,-71.5%,$220.68,$243.90,1.00,SELL,Overvalued (Strong Sell) - 71.5% above intrinsic value
2025-07-25,"Meta Platforms, Inc.",META,$717.47,$475.56,-33.7%,$681.59,$753.34,1.00,SELL,Overvalued (Strong Sell) - 33.7% above intrinsic value
2025-07-25,NVIDIA Corporation,NVDA,$174.17,$55.74,-68.0%,$165.46,$182.88,1.00,SELL,Overvalued (Strong Sell) - 68.0% above intrinsic value
2025-07-25,"Tesla, Inc.",TSLA,$322.33,$20.40,-93.7%,$306.22,$338.45,1.00,SELL,Overvalued (Strong Sell) - 93.7% above intrinsic value
2025-07-25,Visa Inc.,V,$356.12,$232.06,-34.8%,$338.31,$373.93,1.00,SELL,Overvalued (Strong Sell) - 34.8% above intrinsic value
2025-07-25,Walmart Inc.,WMT,$97.52,$32.06,-67.1%,$92.64,$102.39,1.00,SELL,Overvalued (Strong Sell) - 67.1% above intrinsic value
2025-07-25,Johnson & Johnson,JNJ,$167.62,$174.80,4.3%,$150.86,$192.29,1.47,BUY,Fairly valued (Hold) - 4.3% from intrinsic value
2025-07-25,The Procter & Gamble Company,PG,$157.23,$164.14,4.4%,$141.51,$180.56,1.48,BUY,Fairly valued (Hold) - 4.4% from intrinsic value
2025-07-25,The Coca-Cola Company,KO,$68.89,$26.79,-61.1%,$65.44,$72.33,1.00,SELL,Overvalued (Strong Sell) - 61.1% above intrinsic value
2025-07-25,The Walt Disney Company,DIS,$120.89,$89.41,-26.0%,$114.85,$126.93,1.00,SELL,Overvalued (Strong Sell) - 26.0% above intrinsic value
2025-07-25,"Netflix, Inc.",NFLX,$1182.95,$301.00,-74.6%,$1123.81,$1242.10,1.00,SELL,Overvalued (Strong Sell) - 74.6% above intrinsic value
2025-07-25,Adobe Inc.,ADBE,$371.23,$356.93,-3.9%,$352.67,$389.79,1.00,SELL,Fairly valued (Hold) - 3.9% from intrinsic value
2025-07-25,"Cisco Systems, Inc.",CSCO,$68.57,$49.93,-27.2%,$65.14,$72.00,1.00,SELL,Overvalued (Strong Sell) - 27.2% above intrinsic value
2025-07-25,Intel Corporation,INTC,$20.50,$-62.01,-402.5%,$19.47,$21.53,1.00,SELL,Overvalued (Strong Sell) - 402.5% above intrinsic value
2025-07-25,"The Home Depot, Inc.",HD,$374.07,$346.05,-7.5%,$355.37,$392.77,1.00,SELL,Fairly valued (Hold) - 7.5% from intrinsic value
2025-07-25,"Salesforce, Inc.",CRM,$269.98,$248.36,-8.0%,$256.48,$283.48,1.00,SELL,Fairly valued (Hold) - 8.0% from intrinsic value
2025-07-25,Mastercard Incorporated,MA,$567.53,$333.42,-41.3%,$539.15,$595.91,1.00,SELL,Overvalued (Strong Sell) - 41.3% above intrinsic value
2025-07-25,"PepsiCo, Inc.",PEP,$143.16,$127.73,-10.8%,$136.00,$150.32,1.00,SELL,Fairly valued (Hold) - 10.8% from intrinsic value
2025-07-25,UnitedHealth Group Incorporated,UNH,$284.17,$502.14,76.7%,$255.75,$369.42,3.00,BUY,Undervalued (Strong Buy) - 76.7% below intrinsic value
