date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-12-31,Apple Inc.,AAPL,$272.37,$109.39,-59.8%,$258.75,$285.99,1.00,SELL,Overvalued (Strong Sell) - 59.8% above intrinsic value
2025-12-31,Microsoft Corporation,MSFT,$484.71,$139.34,-71.3%,$460.48,$508.95,1.00,SELL,Overvalued (Strong Sell) - 71.3% above intrinsic value
2025-12-31,Alphabet Inc.,GOOGL,$313.35,$207.68,-33.7%,$297.68,$329.02,1.00,SELL,Overvalued (Strong Sell) - 33.7% above intrinsic value
2025-12-31,"Amazon.com, Inc.",AMZN,$231.04,$65.76,-71.5%,$219.49,$242.59,1.00,SELL,Overvalued (Strong Sell) - 71.5% above intrinsic value
2025-12-31,"Meta Platforms, Inc.",META,$662.58,$474.09,-28.4%,$629.45,$695.71,1.00,SELL,Overvalued (Strong Sell) - 28.4% above intrinsic value
2025-12-31,NVIDIA Corporation,NVDA,$188.57,$55.93,-70.3%,$179.15,$198.00,1.00,SELL,Overvalued (Strong Sell) - 70.3% above intrinsic value
2025-12-31,"Tesla, Inc.",TSLA,$453.74,$19.78,-95.6%,$431.05,$476.43,1.00,SELL,Overvalued (Strong Sell) - 95.6% above intrinsic value
2025-12-31,Visa Inc.,V,$352.50,$271.86,-22.9%,$334.88,$370.12,1.00,SELL,Overvalued (Strong Sell) - 22.9% above intrinsic value
2025-12-31,Walmart Inc.,WMT,$111.48,$32.11,-71.2%,$105.91,$117.05,1.00,SELL,Overvalued (Strong Sell) - 71.2% above intrinsic value
2025-12-31,Johnson & Johnson,JNJ,$206.77,$174.57,-15.6%,$196.43,$217.11,1.00,SELL,Fairly valued (Hold) - 15.6% from intrinsic value
2025-12-31,The Procter & Gamble Company,PG,$143.69,$139.97,-2.6%,$136.51,$150.87,1.00,SELL,Fairly valued (Hold) - 2.6% from intrinsic value
2025-12-31,The Coca-Cola Company,KO,$70.01,$26.81,-61.7%,$66.51,$73.51,1.00,SELL,Overvalued (Strong Sell) - 61.7% above intrinsic value
2025-12-31,The Walt Disney Company,DIS,$113.73,$106.00,-6.8%,$108.04,$119.42,1.00,SELL,Fairly valued (Hold) - 6.8% from intrinsic value
2025-12-31,"Netflix, Inc.",NFLX,$93.54,$30.18,-67.7%,$88.86,$98.22,1.00,SELL,Overvalued (Strong Sell) - 67.7% above intrinsic value
2025-12-31,Adobe Inc.,ADBE,$350.57,$361.70,3.2%,$315.51,$397.87,1.35,BUY,Fairly valued (Hold) - 3.2% from intrinsic value
2025-12-31,"Cisco Systems, Inc.",CSCO,$77.33,$65.13,-15.8%,$73.46,$81.20,1.00,SELL,Fairly valued (Hold) - 15.8% from intrinsic value
2025-12-31,Intel Corporation,INTC,$37.31,$-56.70,-252.0%,$35.44,$39.18,1.00,SELL,Overvalued (Strong Sell) - 252.0% above intrinsic value
2025-12-31,"The Home Depot, Inc.",HD,$346.04,$345.85,-0.1%,$328.74,$363.34,1.00,SELL,Fairly valued (Hold) - 0.1% from intrinsic value
2025-12-31,"Salesforce, Inc.",CRM,$265.05,$253.39,-4.4%,$251.80,$278.30,1.00,SELL,Fairly valued (Hold) - 4.4% from intrinsic value
2025-12-31,Mastercard Incorporated,MA,$574.77,$337.17,-41.3%,$546.03,$603.51,1.00,SELL,Overvalued (Strong Sell) - 41.3% above intrinsic value
2025-12-31,"PepsiCo, Inc.",PEP,$143.45,$127.90,-10.8%,$136.28,$150.62,1.00,SELL,Fairly valued (Hold) - 10.8% from intrinsic value
2025-12-31,UnitedHealth Group Incorporated,UNH,$331.61,$502.86,51.6%,$298.44,$431.09,3.00,BUY,Undervalued (Strong Buy) - 51.6% below intrinsic value
