date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-04-24,Apple Inc.,AAPL,$206.28,$118.54,-42.5%,$195.97,$216.59,1.00,SELL,Overvalued (Strong Sell) - 42.5% above intrinsic value
2025-04-24,Microsoft Corporation,MSFT,$384.29,$144.10,-62.5%,$365.08,$403.50,1.00,SELL,Overvalued (Strong Sell) - 62.5% above intrinsic value
2025-04-24,Alphabet Inc.,GOOGL,$158.53,$207.15,30.7%,$142.68,$206.09,3.00,BUY,Undervalued (Strong Buy) - 30.7% below intrinsic value
2025-04-24,"Amazon.com, Inc.",AMZN,$184.99,$66.24,-64.2%,$175.74,$194.23,1.00,SELL,Overvalued (Strong Sell) - 64.2% above intrinsic value
2025-04-24,"Meta Platforms, Inc.",META,$529.24,$473.35,-10.6%,$502.78,$555.70,1.00,SELL,Fairly valued (Hold) - 10.6% from intrinsic value
2025-04-24,NVIDIA Corporation,NVDA,$105.53,$55.71,-47.2%,$100.25,$110.81,1.00,SELL,Overvalued (Strong Sell) - 47.2% above intrinsic value
2025-04-24,"Tesla, Inc.",TSLA,$254.45,$20.42,-92.0%,$241.73,$267.17,1.00,SELL,Overvalued (Strong Sell) - 92.0% above intrinsic value
2025-04-24,Visa Inc.,V,$335.77,$230.39,-31.4%,$318.98,$352.56,1.00,SELL,Overvalued (Strong Sell) - 31.4% above intrinsic value
2025-04-24,Walmart Inc.,WMT,$95.70,$31.92,-66.6%,$90.91,$100.49,1.00,SELL,Overvalued (Strong Sell) - 66.6% above intrinsic value
2025-04-24,Johnson & Johnson,JNJ,$154.72,$174.53,12.8%,$139.25,$191.98,2.41,BUY,Fairly valued (Hold) - 12.8% from intrinsic value
2025-04-24,The Procter & Gamble Company,PG,$157.54,$164.12,4.2%,$141.79,$180.53,1.46,BUY,Fairly valued (Hold) - 4.2% from intrinsic value
2025-04-24,The Coca-Cola Company,KO,$73.09,$26.80,-63.3%,$69.44,$76.74,1.00,SELL,Overvalued (Strong Sell) - 63.3% above intrinsic value
2025-04-24,The Walt Disney Company,DIS,$89.72,$88.91,-0.9%,$85.23,$94.21,1.00,SELL,Fairly valued (Hold) - 0.9% from intrinsic value
2025-04-24,"Netflix, Inc.",NFLX,$1093.11,$300.54,-72.5%,$1038.45,$1147.77,1.00,SELL,Overvalued (Strong Sell) - 72.5% above intrinsic value
2025-04-24,Adobe Inc.,ADBE,$358.76,$355.25,-1.0%,$340.82,$376.70,1.00,SELL,Fairly valued (Hold) - 1.0% from intrinsic value
2025-04-24,"Cisco Systems, Inc.",CSCO,$56.35,$49.70,-11.8%,$53.53,$59.17,1.00,SELL,Fairly valued (Hold) - 11.8% from intrinsic value
2025-04-24,Intel Corporation,INTC,$21.19,$-62.03,-392.7%,$20.13,$22.25,1.00,SELL,Overvalued (Strong Sell) - 392.7% above intrinsic value
2025-04-24,"The Home Depot, Inc.",HD,$358.61,$346.40,-3.4%,$340.68,$376.54,1.00,SELL,Fairly valued (Hold) - 3.4% from intrinsic value
2025-04-24,"Salesforce, Inc.",CRM,$262.74,$247.06,-6.0%,$249.60,$275.87,1.00,SELL,Fairly valued (Hold) - 6.0% from intrinsic value
2025-04-24,Mastercard Incorporated,MA,$533.08,$332.09,-37.7%,$506.43,$559.73,1.00,SELL,Overvalued (Strong Sell) - 37.7% above intrinsic value
2025-04-24,"PepsiCo, Inc.",PEP,$136.07,$127.53,-6.3%,$129.27,$142.87,1.00,SELL,Fairly valued (Hold) - 6.3% from intrinsic value
2025-04-24,UnitedHealth Group Incorporated,UNH,$427.25,$500.44,17.1%,$384.53,$550.48,2.88,BUY,Fairly valued (Hold) - 17.1% from intrinsic value
