date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-06-06,Apple Inc.,AAPL,$202.88,$119.23,-41.2%,$192.74,$213.02,1.00,SELL,Overvalued (Strong Sell) - 41.2% above intrinsic value
2025-06-06,Microsoft Corporation,MSFT,$470.28,$144.13,-69.4%,$446.77,$493.79,1.00,SELL,Overvalued (Strong Sell) - 69.4% above intrinsic value
2025-06-06,Alphabet Inc.,GOOGL,$172.78,$207.61,20.2%,$155.50,$224.61,3.00,BUY,Undervalued (Strong Buy) - 20.2% below intrinsic value
2025-06-06,"Amazon.com, Inc.",AMZN,$211.78,$66.21,-68.7%,$201.20,$222.37,1.00,SELL,Overvalued (Strong Sell) - 68.7% above intrinsic value
2025-06-06,"Meta Platforms, Inc.",META,$694.61,$475.56,-31.5%,$659.88,$729.34,1.00,SELL,Overvalued (Strong Sell) - 31.5% above intrinsic value
2025-06-06,NVIDIA Corporation,NVDA,$142.52,$55.74,-60.9%,$135.39,$149.65,1.00,SELL,Overvalued (Strong Sell) - 60.9% above intrinsic value
2025-06-06,"Tesla, Inc.",TSLA,$301.64,$20.42,-93.2%,$286.56,$316.72,1.00,SELL,Overvalued (Strong Sell) - 93.2% above intrinsic value
2025-06-06,Visa Inc.,V,$369.01,$232.06,-37.1%,$350.56,$387.46,1.00,SELL,Overvalued (Strong Sell) - 37.1% above intrinsic value
2025-06-06,Walmart Inc.,WMT,$97.10,$31.98,-67.1%,$92.24,$101.95,1.00,SELL,Overvalued (Strong Sell) - 67.1% above intrinsic value
2025-06-06,Johnson & Johnson,JNJ,$154.74,$174.80,13.0%,$139.27,$192.29,2.43,BUY,Fairly valued (Hold) - 13.0% from intrinsic value
2025-06-06,The Procter & Gamble Company,PG,$164.22,$164.14,-0.0%,$156.01,$172.43,1.00,SELL,Fairly valued (Hold) - 0.0% from intrinsic value
2025-06-06,The Coca-Cola Company,KO,$71.08,$26.79,-62.3%,$67.53,$74.64,1.00,SELL,Overvalued (Strong Sell) - 62.3% above intrinsic value
2025-06-06,The Walt Disney Company,DIS,$113.83,$89.41,-21.5%,$108.14,$119.52,1.00,SELL,Overvalued (Strong Sell) - 21.5% above intrinsic value
2025-06-06,"Netflix, Inc.",NFLX,$1239.42,$300.54,-75.8%,$1177.45,$1301.39,1.00,SELL,Overvalued (Strong Sell) - 75.8% above intrinsic value
2025-06-06,Adobe Inc.,ADBE,$416.99,$355.25,-14.8%,$396.14,$437.84,1.00,SELL,Fairly valued (Hold) - 14.8% from intrinsic value
2025-06-06,"Cisco Systems, Inc.",CSCO,$65.94,$49.93,-24.3%,$62.64,$69.24,1.00,SELL,Overvalued (Strong Sell) - 24.3% above intrinsic value
2025-06-06,Intel Corporation,INTC,$20.32,$-62.01,-405.1%,$19.30,$21.34,1.00,SELL,Overvalued (Strong Sell) - 405.1% above intrinsic value
2025-06-06,"The Home Depot, Inc.",HD,$368.26,$346.05,-6.0%,$349.85,$386.67,1.00,SELL,Fairly valued (Hold) - 6.0% from intrinsic value
2025-06-06,"Salesforce, Inc.",CRM,$272.68,$248.36,-8.9%,$259.04,$286.31,1.00,SELL,Fairly valued (Hold) - 8.9% from intrinsic value
2025-06-06,Mastercard Incorporated,MA,$587.60,$333.42,-43.3%,$558.22,$616.98,1.00,SELL,Overvalued (Strong Sell) - 43.3% above intrinsic value
2025-06-06,"PepsiCo, Inc.",PEP,$129.70,$127.55,-1.7%,$123.21,$136.18,1.00,SELL,Fairly valued (Hold) - 1.7% from intrinsic value
2025-06-06,UnitedHealth Group Incorporated,UNH,$299.83,$502.14,67.5%,$269.85,$389.78,3.00,BUY,Undervalued (Strong Buy) - 67.5% below intrinsic value
