date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-11-25,Apple Inc.,AAPL,$278.54,$109.39,-60.7%,$264.61,$292.46,1.00,SELL,Overvalued (Strong Sell) - 60.7% above intrinsic value
2025-11-25,Microsoft Corporation,MSFT,$471.88,$139.34,-70.5%,$448.29,$495.47,1.00,SELL,Overvalued (Strong Sell) - 70.5% above intrinsic value
2025-11-25,Alphabet Inc.,GOOGL,$321.60,$207.68,-35.4%,$305.52,$337.68,1.00,SELL,Overvalued (Strong Sell) - 35.4% above intrinsic value
2025-11-25,"Amazon.com, Inc.",AMZN,$227.93,$65.76,-71.1%,$216.53,$239.32,1.00,SELL,Overvalued (Strong Sell) - 71.1% above intrinsic value
2025-11-25,"Meta Platforms, Inc.",META,$627.50,$474.09,-24.4%,$596.12,$658.88,1.00,SELL,Overvalued (Strong Sell) - 24.4% above intrinsic value
2025-11-25,NVIDIA Corporation,NVDA,$174.44,$55.83,-68.0%,$165.72,$183.17,1.00,SELL,Overvalued (Strong Sell) - 68.0% above intrinsic value
2025-11-25,"Tesla, Inc.",TSLA,$411.76,$19.78,-95.2%,$391.17,$432.35,1.00,SELL,Overvalued (Strong Sell) - 95.2% above intrinsic value
2025-11-25,Visa Inc.,V,$332.32,$271.57,-18.3%,$315.71,$348.94,1.00,SELL,Fairly valued (Hold) - 18.3% from intrinsic value
2025-11-25,Walmart Inc.,WMT,$105.96,$32.09,-69.7%,$100.66,$111.26,1.00,SELL,Overvalued (Strong Sell) - 69.7% above intrinsic value
2025-11-25,Johnson & Johnson,JNJ,$206.81,$174.57,-15.6%,$196.47,$217.15,1.00,SELL,Fairly valued (Hold) - 15.6% from intrinsic value
2025-11-25,The Procter & Gamble Company,PG,$148.02,$139.97,-5.4%,$140.62,$155.43,1.00,SELL,Fairly valued (Hold) - 5.4% from intrinsic value
2025-11-25,The Coca-Cola Company,KO,$72.36,$26.81,-62.9%,$68.74,$75.97,1.00,SELL,Overvalued (Strong Sell) - 62.9% above intrinsic value
2025-11-25,The Walt Disney Company,DIS,$103.56,$106.00,2.3%,$93.21,$116.60,1.26,BUY,Fairly valued (Hold) - 2.3% from intrinsic value
2025-11-25,"Netflix, Inc.",NFLX,$104.35,$30.18,-71.1%,$99.13,$109.57,1.00,SELL,Overvalued (Strong Sell) - 71.1% above intrinsic value
2025-11-25,Adobe Inc.,ADBE,$320.15,$361.70,13.0%,$288.13,$397.87,2.43,BUY,Fairly valued (Hold) - 13.0% from intrinsic value
2025-11-25,"Cisco Systems, Inc.",CSCO,$76.59,$65.13,-15.0%,$72.76,$80.42,1.00,SELL,Fairly valued (Hold) - 15.0% from intrinsic value
2025-11-25,Intel Corporation,INTC,$35.80,$-56.70,-258.4%,$34.01,$37.60,1.00,SELL,Overvalued (Strong Sell) - 258.4% above intrinsic value
2025-11-25,"The Home Depot, Inc.",HD,$346.85,$345.89,-0.3%,$329.51,$364.19,1.00,SELL,Fairly valued (Hold) - 0.3% from intrinsic value
2025-11-25,"Salesforce, Inc.",CRM,$232.03,$249.40,7.5%,$208.83,$274.34,1.82,BUY,Fairly valued (Hold) - 7.5% from intrinsic value
2025-11-25,Mastercard Incorporated,MA,$545.05,$337.17,-38.1%,$517.80,$572.31,1.00,SELL,Overvalued (Strong Sell) - 38.1% above intrinsic value
2025-11-25,"PepsiCo, Inc.",PEP,$146.29,$127.90,-12.6%,$138.98,$153.60,1.00,SELL,Fairly valued (Hold) - 12.6% from intrinsic value
2025-11-25,UnitedHealth Group Incorporated,UNH,$326.12,$502.86,54.2%,$293.51,$423.96,3.00,BUY,Undervalued (Strong Buy) - 54.2% below intrinsic value
