date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-10-08,Apple Inc.,AAPL,$258.22,$119.99,-53.5%,$245.31,$271.13,1.00,SELL,Overvalued (Strong Sell) - 53.5% above intrinsic value
2025-10-08,Microsoft Corporation,MSFT,$524.24,$139.33,-73.4%,$498.03,$550.45,1.00,SELL,Overvalued (Strong Sell) - 73.4% above intrinsic value
2025-10-08,Alphabet Inc.,GOOGL,$245.38,$207.72,-15.3%,$233.11,$257.64,1.00,SELL,Fairly valued (Hold) - 15.3% from intrinsic value
2025-10-08,"Amazon.com, Inc.",AMZN,$224.87,$65.91,-70.7%,$213.63,$236.11,1.00,SELL,Overvalued (Strong Sell) - 70.7% above intrinsic value
2025-10-08,"Meta Platforms, Inc.",META,$717.36,$476.04,-33.6%,$681.49,$753.23,1.00,SELL,Overvalued (Strong Sell) - 33.6% above intrinsic value
2025-10-08,NVIDIA Corporation,NVDA,$188.18,$55.83,-70.3%,$178.77,$197.59,1.00,SELL,Overvalued (Strong Sell) - 70.3% above intrinsic value
2025-10-08,"Tesla, Inc.",TSLA,$434.57,$19.78,-95.4%,$412.84,$456.30,1.00,SELL,Overvalued (Strong Sell) - 95.4% above intrinsic value
2025-10-08,Visa Inc.,V,$354.51,$233.74,-34.1%,$336.79,$372.24,1.00,SELL,Overvalued (Strong Sell) - 34.1% above intrinsic value
2025-10-08,Walmart Inc.,WMT,$102.83,$32.09,-68.8%,$97.69,$107.98,1.00,SELL,Overvalued (Strong Sell) - 68.8% above intrinsic value
2025-10-08,Johnson & Johnson,JNJ,$189.12,$174.64,-7.7%,$179.66,$198.57,1.00,SELL,Fairly valued (Hold) - 7.7% from intrinsic value
2025-10-08,The Procter & Gamble Company,PG,$151.29,$139.75,-7.6%,$143.73,$158.85,1.00,SELL,Fairly valued (Hold) - 7.6% from intrinsic value
2025-10-08,The Coca-Cola Company,KO,$66.16,$26.80,-59.5%,$62.85,$69.46,1.00,SELL,Overvalued (Strong Sell) - 59.5% above intrinsic value
2025-10-08,The Walt Disney Company,DIS,$112.44,$89.40,-20.5%,$106.82,$118.06,1.00,SELL,Overvalued (Strong Sell) - 20.5% above intrinsic value
2025-10-08,"Netflix, Inc.",NFLX,$1212.66,$301.00,-75.2%,$1152.03,$1273.29,1.00,SELL,Overvalued (Strong Sell) - 75.2% above intrinsic value
2025-10-08,Adobe Inc.,ADBE,$349.65,$361.70,3.4%,$314.69,$397.87,1.38,BUY,Fairly valued (Hold) - 3.4% from intrinsic value
2025-10-08,"Cisco Systems, Inc.",CSCO,$70.08,$65.09,-7.1%,$66.58,$73.59,1.00,SELL,Fairly valued (Hold) - 7.1% from intrinsic value
2025-10-08,Intel Corporation,INTC,$37.71,$-56.85,-250.8%,$35.82,$39.60,1.00,SELL,Overvalued (Strong Sell) - 250.8% above intrinsic value
2025-10-08,"The Home Depot, Inc.",HD,$383.82,$345.89,-9.9%,$364.63,$403.01,1.00,SELL,Fairly valued (Hold) - 9.9% from intrinsic value
2025-10-08,"Salesforce, Inc.",CRM,$240.62,$249.40,3.6%,$216.56,$274.34,1.40,BUY,Fairly valued (Hold) - 3.6% from intrinsic value
2025-10-08,Mastercard Incorporated,MA,$582.20,$334.90,-42.5%,$553.09,$611.31,1.00,SELL,Overvalued (Strong Sell) - 42.5% above intrinsic value
2025-10-08,"PepsiCo, Inc.",PEP,$139.33,$127.74,-8.3%,$132.36,$146.30,1.00,SELL,Fairly valued (Hold) - 8.3% from intrinsic value
2025-10-08,UnitedHealth Group Incorporated,UNH,$372.87,$502.95,34.9%,$335.58,$484.73,3.00,BUY,Undervalued (Strong Buy) - 34.9% below intrinsic value
