date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-05-19,Apple Inc.,AAPL,$208.32,$119.23,-42.8%,$197.90,$218.74,1.00,SELL,Overvalued (Strong Sell) - 42.8% above intrinsic value
2025-05-19,Microsoft Corporation,MSFT,$456.98,$144.13,-68.5%,$434.13,$479.83,1.00,SELL,Overvalued (Strong Sell) - 68.5% above intrinsic value
2025-05-19,Alphabet Inc.,GOOGL,$165.13,$207.61,25.7%,$148.62,$214.68,3.00,BUY,Undervalued (Strong Buy) - 25.7% below intrinsic value
2025-05-19,"Amazon.com, Inc.",AMZN,$205.54,$66.21,-67.8%,$195.26,$215.82,1.00,SELL,Overvalued (Strong Sell) - 67.8% above intrinsic value
2025-05-19,"Meta Platforms, Inc.",META,$639.46,$475.56,-25.6%,$607.49,$671.43,1.00,SELL,Overvalued (Strong Sell) - 25.6% above intrinsic value
2025-05-19,NVIDIA Corporation,NVDA,$134.87,$55.74,-58.7%,$128.13,$141.61,1.00,SELL,Overvalued (Strong Sell) - 58.7% above intrinsic value
2025-05-19,"Tesla, Inc.",TSLA,$337.63,$20.42,-94.0%,$320.75,$354.51,1.00,SELL,Overvalued (Strong Sell) - 94.0% above intrinsic value
2025-05-19,Visa Inc.,V,$367.95,$232.06,-36.9%,$349.55,$386.35,1.00,SELL,Overvalued (Strong Sell) - 36.9% above intrinsic value
2025-05-19,Walmart Inc.,WMT,$97.87,$31.98,-67.3%,$92.98,$102.76,1.00,SELL,Overvalued (Strong Sell) - 67.3% above intrinsic value
2025-05-19,Johnson & Johnson,JNJ,$152.09,$174.80,14.9%,$136.88,$192.29,2.64,BUY,Fairly valued (Hold) - 14.9% from intrinsic value
2025-05-19,The Procter & Gamble Company,PG,$164.88,$164.14,-0.4%,$156.64,$173.13,1.00,SELL,Fairly valued (Hold) - 0.4% from intrinsic value
2025-05-19,The Coca-Cola Company,KO,$71.91,$26.79,-62.7%,$68.31,$75.50,1.00,SELL,Overvalued (Strong Sell) - 62.7% above intrinsic value
2025-05-19,The Walt Disney Company,DIS,$112.23,$89.41,-20.3%,$106.62,$117.84,1.00,SELL,Overvalued (Strong Sell) - 20.3% above intrinsic value
2025-05-19,"Netflix, Inc.",NFLX,$1184.70,$300.54,-74.6%,$1125.46,$1243.94,1.00,SELL,Overvalued (Strong Sell) - 74.6% above intrinsic value
2025-05-19,Adobe Inc.,ADBE,$419.97,$355.25,-15.4%,$398.97,$440.97,1.00,SELL,Fairly valued (Hold) - 15.4% from intrinsic value
2025-05-19,"Cisco Systems, Inc.",CSCO,$63.91,$49.70,-22.2%,$60.72,$67.11,1.00,SELL,Overvalued (Strong Sell) - 22.2% above intrinsic value
2025-05-19,Intel Corporation,INTC,$21.36,$-62.01,-390.3%,$20.29,$22.43,1.00,SELL,Overvalued (Strong Sell) - 390.3% above intrinsic value
2025-05-19,"The Home Depot, Inc.",HD,$379.26,$346.40,-8.7%,$360.30,$398.22,1.00,SELL,Fairly valued (Hold) - 8.7% from intrinsic value
2025-05-19,"Salesforce, Inc.",CRM,$288.65,$247.46,-14.3%,$274.22,$303.08,1.00,SELL,Fairly valued (Hold) - 14.3% from intrinsic value
2025-05-19,Mastercard Incorporated,MA,$586.05,$333.42,-43.1%,$556.75,$615.36,1.00,SELL,Overvalued (Strong Sell) - 43.1% above intrinsic value
2025-05-19,"PepsiCo, Inc.",PEP,$131.65,$127.55,-3.1%,$125.07,$138.23,1.00,SELL,Fairly valued (Hold) - 3.1% from intrinsic value
2025-05-19,UnitedHealth Group Incorporated,UNH,$311.38,$502.14,61.3%,$280.25,$404.80,3.00,BUY,Undervalued (Strong Buy) - 61.3% below intrinsic value
