date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-09-18,Apple Inc.,AAPL,$238.09,$119.99,-49.6%,$226.19,$249.99,1.00,SELL,Overvalued (Strong Sell) - 49.6% above intrinsic value
2025-09-18,Microsoft Corporation,MSFT,$509.11,$139.33,-72.6%,$483.65,$534.57,1.00,SELL,Overvalued (Strong Sell) - 72.6% above intrinsic value
2025-09-18,Alphabet Inc.,GOOGL,$250.36,$207.72,-17.0%,$237.84,$262.88,1.00,SELL,Fairly valued (Hold) - 17.0% from intrinsic value
2025-09-18,"Amazon.com, Inc.",AMZN,$232.93,$65.91,-71.7%,$221.29,$244.58,1.00,SELL,Overvalued (Strong Sell) - 71.7% above intrinsic value
2025-09-18,"Meta Platforms, Inc.",META,$783.65,$476.04,-39.3%,$744.47,$822.83,1.00,SELL,Overvalued (Strong Sell) - 39.3% above intrinsic value
2025-09-18,NVIDIA Corporation,NVDA,$176.45,$55.83,-68.4%,$167.63,$185.27,1.00,SELL,Overvalued (Strong Sell) - 68.4% above intrinsic value
2025-09-18,"Tesla, Inc.",TSLA,$422.48,$20.40,-95.2%,$401.36,$443.60,1.00,SELL,Overvalued (Strong Sell) - 95.2% above intrinsic value
2025-09-18,Visa Inc.,V,$343.62,$233.74,-32.0%,$326.44,$360.81,1.00,SELL,Overvalued (Strong Sell) - 32.0% above intrinsic value
2025-09-18,Walmart Inc.,WMT,$103.58,$32.09,-69.0%,$98.41,$108.76,1.00,SELL,Overvalued (Strong Sell) - 69.0% above intrinsic value
2025-09-18,Johnson & Johnson,JNJ,$175.53,$174.64,-0.5%,$166.75,$184.30,1.00,SELL,Fairly valued (Hold) - 0.5% from intrinsic value
2025-09-18,The Procter & Gamble Company,PG,$157.94,$139.75,-11.5%,$150.04,$165.83,1.00,SELL,Fairly valued (Hold) - 11.5% from intrinsic value
2025-09-18,The Coca-Cola Company,KO,$66.75,$26.80,-59.9%,$63.42,$70.09,1.00,SELL,Overvalued (Strong Sell) - 59.9% above intrinsic value
2025-09-18,The Walt Disney Company,DIS,$114.81,$89.40,-22.1%,$109.06,$120.55,1.00,SELL,Overvalued (Strong Sell) - 22.1% above intrinsic value
2025-09-18,"Netflix, Inc.",NFLX,$1228.09,$301.00,-75.5%,$1166.69,$1289.49,1.00,SELL,Overvalued (Strong Sell) - 75.5% above intrinsic value
2025-09-18,Adobe Inc.,ADBE,$367.12,$356.93,-2.8%,$348.76,$385.47,1.00,SELL,Fairly valued (Hold) - 2.8% from intrinsic value
2025-09-18,"Cisco Systems, Inc.",CSCO,$68.11,$65.09,-4.4%,$64.70,$71.52,1.00,SELL,Fairly valued (Hold) - 4.4% from intrinsic value
2025-09-18,Intel Corporation,INTC,$31.95,$-57.91,-281.3%,$30.35,$33.54,1.00,SELL,Overvalued (Strong Sell) - 281.3% above intrinsic value
2025-09-18,"The Home Depot, Inc.",HD,$420.46,$345.89,-17.7%,$399.44,$441.48,1.00,SELL,Fairly valued (Hold) - 17.7% from intrinsic value
2025-09-18,"Salesforce, Inc.",CRM,$245.08,$249.40,1.8%,$220.57,$274.34,1.19,BUY,Fairly valued (Hold) - 1.8% from intrinsic value
2025-09-18,Mastercard Incorporated,MA,$597.21,$334.90,-43.9%,$567.34,$627.07,1.00,SELL,Overvalued (Strong Sell) - 43.9% above intrinsic value
2025-09-18,"PepsiCo, Inc.",PEP,$141.15,$127.74,-9.5%,$134.09,$148.20,1.00,SELL,Fairly valued (Hold) - 9.5% from intrinsic value
2025-09-18,UnitedHealth Group Incorporated,UNH,$340.93,$502.95,47.5%,$306.83,$443.20,3.00,BUY,Undervalued (Strong Buy) - 47.5% below intrinsic value
