date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-06-18,Apple Inc.,AAPL,$196.84,$119.23,-39.4%,$186.99,$206.68,1.00,SELL,Overvalued (Strong Sell) - 39.4% above intrinsic value
2025-06-18,Microsoft Corporation,MSFT,$479.14,$144.13,-69.9%,$455.18,$503.10,1.00,SELL,Overvalued (Strong Sell) - 69.9% above intrinsic value
2025-06-18,Alphabet Inc.,GOOGL,$175.30,$207.61,18.4%,$157.77,$227.89,3.00,BUY,Fairly valued (Hold) - 18.4% from intrinsic value
2025-06-18,"Amazon.com, Inc.",AMZN,$215.75,$66.21,-69.3%,$204.96,$226.54,1.00,SELL,Overvalued (Strong Sell) - 69.3% above intrinsic value
2025-06-18,"Meta Platforms, Inc.",META,$699.35,$475.56,-32.0%,$664.38,$734.32,1.00,SELL,Overvalued (Strong Sell) - 32.0% above intrinsic value
2025-06-18,NVIDIA Corporation,NVDA,$145.43,$55.74,-61.7%,$138.15,$152.70,1.00,SELL,Overvalued (Strong Sell) - 61.7% above intrinsic value
2025-06-18,"Tesla, Inc.",TSLA,$325.63,$20.42,-93.7%,$309.35,$341.91,1.00,SELL,Overvalued (Strong Sell) - 93.7% above intrinsic value
2025-06-18,Visa Inc.,V,$346.42,$232.06,-33.0%,$329.10,$363.74,1.00,SELL,Overvalued (Strong Sell) - 33.0% above intrinsic value
2025-06-18,Walmart Inc.,WMT,$95.25,$32.06,-66.3%,$90.48,$100.01,1.00,SELL,Overvalued (Strong Sell) - 66.3% above intrinsic value
2025-06-18,Johnson & Johnson,JNJ,$151.09,$174.80,15.7%,$135.99,$192.29,2.73,BUY,Fairly valued (Hold) - 15.7% from intrinsic value
2025-06-18,The Procter & Gamble Company,PG,$158.10,$164.14,3.8%,$142.29,$180.56,1.42,BUY,Fairly valued (Hold) - 3.8% from intrinsic value
2025-06-18,The Coca-Cola Company,KO,$69.28,$26.79,-61.3%,$65.81,$72.74,1.00,SELL,Overvalued (Strong Sell) - 61.3% above intrinsic value
2025-06-18,The Walt Disney Company,DIS,$117.81,$89.41,-24.1%,$111.92,$123.70,1.00,SELL,Overvalued (Strong Sell) - 24.1% above intrinsic value
2025-06-18,"Netflix, Inc.",NFLX,$1232.89,$300.54,-75.6%,$1171.25,$1294.53,1.00,SELL,Overvalued (Strong Sell) - 75.6% above intrinsic value
2025-06-18,Adobe Inc.,ADBE,$380.28,$355.25,-6.6%,$361.27,$399.29,1.00,SELL,Fairly valued (Hold) - 6.6% from intrinsic value
2025-06-18,"Cisco Systems, Inc.",CSCO,$66.02,$49.93,-24.4%,$62.71,$69.32,1.00,SELL,Overvalued (Strong Sell) - 24.4% above intrinsic value
2025-06-18,Intel Corporation,INTC,$21.55,$-62.01,-387.7%,$20.47,$22.63,1.00,SELL,Overvalued (Strong Sell) - 387.7% above intrinsic value
2025-06-18,"The Home Depot, Inc.",HD,$348.42,$346.05,-0.7%,$331.00,$365.84,1.00,SELL,Fairly valued (Hold) - 0.7% from intrinsic value
2025-06-18,"Salesforce, Inc.",CRM,$259.86,$248.36,-4.4%,$246.87,$272.85,1.00,SELL,Fairly valued (Hold) - 4.4% from intrinsic value
2025-06-18,Mastercard Incorporated,MA,$555.88,$333.42,-40.0%,$528.08,$583.67,1.00,SELL,Overvalued (Strong Sell) - 40.0% above intrinsic value
2025-06-18,"PepsiCo, Inc.",PEP,$128.92,$127.55,-1.1%,$122.47,$135.37,1.00,SELL,Fairly valued (Hold) - 1.1% from intrinsic value
2025-06-18,UnitedHealth Group Incorporated,UNH,$311.05,$502.14,61.4%,$279.94,$404.36,3.00,BUY,Undervalued (Strong Buy) - 61.4% below intrinsic value
