date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-09-04,Apple Inc.,AAPL,$237.52,$119.99,-49.5%,$225.64,$249.40,1.00,SELL,Overvalued (Strong Sell) - 49.5% above intrinsic value
2025-09-04,Microsoft Corporation,MSFT,$506.75,$139.33,-72.5%,$481.41,$532.08,1.00,SELL,Overvalued (Strong Sell) - 72.5% above intrinsic value
2025-09-04,Alphabet Inc.,GOOGL,$228.24,$207.72,-9.0%,$216.83,$239.65,1.00,SELL,Fairly valued (Hold) - 9.0% from intrinsic value
2025-09-04,"Amazon.com, Inc.",AMZN,$234.00,$65.91,-71.8%,$222.30,$245.70,1.00,SELL,Overvalued (Strong Sell) - 71.8% above intrinsic value
2025-09-04,"Meta Platforms, Inc.",META,$748.77,$476.04,-36.4%,$711.33,$786.21,1.00,SELL,Overvalued (Strong Sell) - 36.4% above intrinsic value
2025-09-04,NVIDIA Corporation,NVDA,$170.79,$55.83,-67.3%,$162.26,$179.33,1.00,SELL,Overvalued (Strong Sell) - 67.3% above intrinsic value
2025-09-04,"Tesla, Inc.",TSLA,$334.38,$20.40,-93.9%,$317.66,$351.10,1.00,SELL,Overvalued (Strong Sell) - 93.9% above intrinsic value
2025-09-04,Visa Inc.,V,$351.33,$233.74,-33.5%,$333.77,$368.90,1.00,SELL,Overvalued (Strong Sell) - 33.5% above intrinsic value
2025-09-04,Walmart Inc.,WMT,$101.16,$32.09,-68.3%,$96.10,$106.21,1.00,SELL,Overvalued (Strong Sell) - 68.3% above intrinsic value
2025-09-04,Johnson & Johnson,JNJ,$177.99,$174.64,-1.9%,$169.09,$186.89,1.00,SELL,Fairly valued (Hold) - 1.9% from intrinsic value
2025-09-04,The Procter & Gamble Company,PG,$159.43,$139.64,-12.4%,$151.46,$167.40,1.00,SELL,Fairly valued (Hold) - 12.4% from intrinsic value
2025-09-04,The Coca-Cola Company,KO,$68.62,$26.80,-61.0%,$65.19,$72.06,1.00,SELL,Overvalued (Strong Sell) - 61.0% above intrinsic value
2025-09-04,The Walt Disney Company,DIS,$118.48,$89.40,-24.5%,$112.56,$124.40,1.00,SELL,Overvalued (Strong Sell) - 24.5% above intrinsic value
2025-09-04,"Netflix, Inc.",NFLX,$1253.63,$301.00,-76.0%,$1190.95,$1316.32,1.00,SELL,Overvalued (Strong Sell) - 76.0% above intrinsic value
2025-09-04,Adobe Inc.,ADBE,$341.46,$356.93,4.5%,$307.31,$392.62,1.50,BUY,Fairly valued (Hold) - 4.5% from intrinsic value
2025-09-04,"Cisco Systems, Inc.",CSCO,$68.39,$49.93,-27.0%,$64.97,$71.81,1.00,SELL,Overvalued (Strong Sell) - 27.0% above intrinsic value
2025-09-04,Intel Corporation,INTC,$24.25,$-61.79,-354.9%,$23.03,$25.46,1.00,SELL,Overvalued (Strong Sell) - 354.9% above intrinsic value
2025-09-04,"The Home Depot, Inc.",HD,$412.10,$345.89,-16.1%,$391.50,$432.71,1.00,SELL,Fairly valued (Hold) - 16.1% from intrinsic value
2025-09-04,"Salesforce, Inc.",CRM,$241.69,$248.36,2.8%,$217.53,$273.19,1.30,BUY,Fairly valued (Hold) - 2.8% from intrinsic value
2025-09-04,Mastercard Incorporated,MA,$593.89,$334.90,-43.6%,$564.20,$623.59,1.00,SELL,Overvalued (Strong Sell) - 43.6% above intrinsic value
2025-09-04,"PepsiCo, Inc.",PEP,$146.82,$127.73,-13.0%,$139.48,$154.16,1.00,SELL,Fairly valued (Hold) - 13.0% from intrinsic value
2025-09-04,UnitedHealth Group Incorporated,UNH,$309.09,$502.95,62.7%,$278.18,$401.82,3.00,BUY,Undervalued (Strong Buy) - 62.7% below intrinsic value
