date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-07-15,Apple Inc.,AAPL,$210.47,$119.23,-43.4%,$199.94,$220.99,1.00,SELL,Overvalued (Strong Sell) - 43.4% above intrinsic value
2025-07-15,Microsoft Corporation,MSFT,$506.46,$144.13,-71.5%,$481.14,$531.78,1.00,SELL,Overvalued (Strong Sell) - 71.5% above intrinsic value
2025-07-15,Alphabet Inc.,GOOGL,$183.13,$207.61,13.4%,$164.82,$228.37,2.47,BUY,Fairly valued (Hold) - 13.4% from intrinsic value
2025-07-15,"Amazon.com, Inc.",AMZN,$226.73,$66.21,-70.8%,$215.39,$238.07,1.00,SELL,Overvalued (Strong Sell) - 70.8% above intrinsic value
2025-07-15,"Meta Platforms, Inc.",META,$718.51,$475.56,-33.8%,$682.58,$754.44,1.00,SELL,Overvalued (Strong Sell) - 33.8% above intrinsic value
2025-07-15,NVIDIA Corporation,NVDA,$171.41,$55.74,-67.5%,$162.84,$179.98,1.00,SELL,Overvalued (Strong Sell) - 67.5% above intrinsic value
2025-07-15,"Tesla, Inc.",TSLA,$315.24,$20.42,-93.5%,$299.48,$331.00,1.00,SELL,Overvalued (Strong Sell) - 93.5% above intrinsic value
2025-07-15,Visa Inc.,V,$347.59,$232.06,-33.2%,$330.21,$364.97,1.00,SELL,Overvalued (Strong Sell) - 33.2% above intrinsic value
2025-07-15,Walmart Inc.,WMT,$95.22,$32.06,-66.3%,$90.46,$99.98,1.00,SELL,Overvalued (Strong Sell) - 66.3% above intrinsic value
2025-07-15,Johnson & Johnson,JNJ,$155.28,$174.80,12.6%,$139.75,$192.29,2.38,BUY,Fairly valued (Hold) - 12.6% from intrinsic value
2025-07-15,The Procter & Gamble Company,PG,$152.44,$164.14,7.7%,$137.20,$180.56,1.84,BUY,Fairly valued (Hold) - 7.7% from intrinsic value
2025-07-15,The Coca-Cola Company,KO,$69.23,$26.79,-61.3%,$65.77,$72.70,1.00,SELL,Overvalued (Strong Sell) - 61.3% above intrinsic value
2025-07-15,The Walt Disney Company,DIS,$119.39,$89.41,-25.1%,$113.42,$125.36,1.00,SELL,Overvalued (Strong Sell) - 25.1% above intrinsic value
2025-07-15,"Netflix, Inc.",NFLX,$1259.12,$300.54,-76.1%,$1196.16,$1322.08,1.00,SELL,Overvalued (Strong Sell) - 76.1% above intrinsic value
2025-07-15,Adobe Inc.,ADBE,$365.17,$356.93,-2.3%,$346.91,$383.43,1.00,SELL,Fairly valued (Hold) - 2.3% from intrinsic value
2025-07-15,"Cisco Systems, Inc.",CSCO,$67.38,$49.93,-25.9%,$64.01,$70.75,1.00,SELL,Overvalued (Strong Sell) - 25.9% above intrinsic value
2025-07-15,Intel Corporation,INTC,$23.36,$-62.01,-365.5%,$22.19,$24.52,1.00,SELL,Overvalued (Strong Sell) - 365.5% above intrinsic value
2025-07-15,"The Home Depot, Inc.",HD,$362.94,$346.05,-4.7%,$344.79,$381.09,1.00,SELL,Fairly valued (Hold) - 4.7% from intrinsic value
2025-07-15,"Salesforce, Inc.",CRM,$258.55,$248.36,-3.9%,$245.62,$271.48,1.00,SELL,Fairly valued (Hold) - 3.9% from intrinsic value
2025-07-15,Mastercard Incorporated,MA,$550.39,$333.42,-39.4%,$522.87,$577.91,1.00,SELL,Overvalued (Strong Sell) - 39.4% above intrinsic value
2025-07-15,"PepsiCo, Inc.",PEP,$133.96,$127.55,-4.8%,$127.26,$140.66,1.00,SELL,Fairly valued (Hold) - 4.8% from intrinsic value
2025-07-15,UnitedHealth Group Incorporated,UNH,$293.87,$502.14,70.9%,$264.48,$382.03,3.00,BUY,Undervalued (Strong Buy) - 70.9% below intrinsic value
