date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-06-11,Apple Inc.,AAPL,$199.92,$119.23,-40.4%,$189.92,$209.92,1.00,SELL,Overvalued (Strong Sell) - 40.4% above intrinsic value
2025-06-11,Microsoft Corporation,MSFT,$473.49,$144.13,-69.6%,$449.82,$497.16,1.00,SELL,Overvalued (Strong Sell) - 69.6% above intrinsic value
2025-06-11,Alphabet Inc.,GOOGL,$177.71,$207.61,16.8%,$159.93,$228.37,2.85,BUY,Fairly valued (Hold) - 16.8% from intrinsic value
2025-06-11,"Amazon.com, Inc.",AMZN,$215.37,$66.21,-69.3%,$204.60,$226.13,1.00,SELL,Overvalued (Strong Sell) - 69.3% above intrinsic value
2025-06-11,"Meta Platforms, Inc.",META,$698.55,$475.56,-31.9%,$663.62,$733.48,1.00,SELL,Overvalued (Strong Sell) - 31.9% above intrinsic value
2025-06-11,NVIDIA Corporation,NVDA,$142.96,$55.74,-61.0%,$135.81,$150.10,1.00,SELL,Overvalued (Strong Sell) - 61.0% above intrinsic value
2025-06-11,"Tesla, Inc.",TSLA,$327.93,$20.42,-93.8%,$311.53,$344.32,1.00,SELL,Overvalued (Strong Sell) - 93.8% above intrinsic value
2025-06-11,Visa Inc.,V,$374.37,$232.06,-38.0%,$355.65,$393.09,1.00,SELL,Overvalued (Strong Sell) - 38.0% above intrinsic value
2025-06-11,Walmart Inc.,WMT,$96.55,$32.06,-66.8%,$91.72,$101.38,1.00,SELL,Overvalued (Strong Sell) - 66.8% above intrinsic value
2025-06-11,Johnson & Johnson,JNJ,$155.71,$174.80,12.3%,$140.14,$192.29,2.35,BUY,Fairly valued (Hold) - 12.3% from intrinsic value
2025-06-11,The Procter & Gamble Company,PG,$162.57,$164.14,1.0%,$146.31,$180.56,1.11,BUY,Fairly valued (Hold) - 1.0% from intrinsic value
2025-06-11,The Coca-Cola Company,KO,$71.99,$26.79,-62.8%,$68.39,$75.59,1.00,SELL,Overvalued (Strong Sell) - 62.8% above intrinsic value
2025-06-11,The Walt Disney Company,DIS,$119.12,$89.41,-24.9%,$113.16,$125.08,1.00,SELL,Overvalued (Strong Sell) - 24.9% above intrinsic value
2025-06-11,"Netflix, Inc.",NFLX,$1223.00,$300.54,-75.4%,$1161.85,$1284.15,1.00,SELL,Overvalued (Strong Sell) - 75.4% above intrinsic value
2025-06-11,Adobe Inc.,ADBE,$413.01,$355.25,-14.0%,$392.36,$433.66,1.00,SELL,Fairly valued (Hold) - 14.0% from intrinsic value
2025-06-11,"Cisco Systems, Inc.",CSCO,$64.12,$49.93,-22.1%,$60.91,$67.33,1.00,SELL,Overvalued (Strong Sell) - 22.1% above intrinsic value
2025-06-11,Intel Corporation,INTC,$20.69,$-62.01,-399.7%,$19.66,$21.73,1.00,SELL,Overvalued (Strong Sell) - 399.7% above intrinsic value
2025-06-11,"The Home Depot, Inc.",HD,$363.24,$346.05,-4.7%,$345.08,$381.40,1.00,SELL,Fairly valued (Hold) - 4.7% from intrinsic value
2025-06-11,"Salesforce, Inc.",CRM,$267.96,$248.36,-7.3%,$254.57,$281.36,1.00,SELL,Fairly valued (Hold) - 7.3% from intrinsic value
2025-06-11,Mastercard Incorporated,MA,$592.36,$333.42,-43.7%,$562.74,$621.98,1.00,SELL,Overvalued (Strong Sell) - 43.7% above intrinsic value
2025-06-11,"PepsiCo, Inc.",PEP,$130.10,$127.55,-2.0%,$123.59,$136.60,1.00,SELL,Fairly valued (Hold) - 2.0% from intrinsic value
2025-06-11,UnitedHealth Group Incorporated,UNH,$308.32,$502.14,62.9%,$277.49,$400.82,3.00,BUY,Undervalued (Strong Buy) - 62.9% below intrinsic value
