date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-12-15,Apple Inc.,AAPL,$275.21,$109.39,-60.3%,$261.45,$288.97,1.00,SELL,Overvalued (Strong Sell) - 60.3% above intrinsic value
2025-12-15,Microsoft Corporation,MSFT,$475.33,$139.34,-70.7%,$451.56,$499.10,1.00,SELL,Overvalued (Strong Sell) - 70.7% above intrinsic value
2025-12-15,Alphabet Inc.,GOOGL,$308.11,$207.68,-32.6%,$292.70,$323.52,1.00,SELL,Overvalued (Strong Sell) - 32.6% above intrinsic value
2025-12-15,"Amazon.com, Inc.",AMZN,$224.06,$65.76,-70.7%,$212.86,$235.27,1.00,SELL,Overvalued (Strong Sell) - 70.7% above intrinsic value
2025-12-15,"Meta Platforms, Inc.",META,$650.01,$474.09,-27.1%,$617.51,$682.51,1.00,SELL,Overvalued (Strong Sell) - 27.1% above intrinsic value
2025-12-15,NVIDIA Corporation,NVDA,$178.23,$55.93,-68.6%,$169.31,$187.14,1.00,SELL,Overvalued (Strong Sell) - 68.6% above intrinsic value
2025-12-15,"Tesla, Inc.",TSLA,$479.70,$19.78,-95.9%,$455.71,$503.69,1.00,SELL,Overvalued (Strong Sell) - 95.9% above intrinsic value
2025-12-15,Visa Inc.,V,$346.80,$271.86,-21.6%,$329.46,$364.14,1.00,SELL,Overvalued (Strong Sell) - 21.6% above intrinsic value
2025-12-15,Walmart Inc.,WMT,$115.94,$32.11,-72.3%,$110.15,$121.74,1.00,SELL,Overvalued (Strong Sell) - 72.3% above intrinsic value
2025-12-15,Johnson & Johnson,JNJ,$213.87,$174.57,-18.4%,$203.18,$224.56,1.00,SELL,Fairly valued (Hold) - 18.4% from intrinsic value
2025-12-15,The Procter & Gamble Company,PG,$144.41,$139.97,-3.1%,$137.19,$151.63,1.00,SELL,Fairly valued (Hold) - 3.1% from intrinsic value
2025-12-15,The Coca-Cola Company,KO,$70.81,$26.81,-62.1%,$67.26,$74.35,1.00,SELL,Overvalued (Strong Sell) - 62.1% above intrinsic value
2025-12-15,The Walt Disney Company,DIS,$110.99,$106.00,-4.5%,$105.44,$116.54,1.00,SELL,Fairly valued (Hold) - 4.5% from intrinsic value
2025-12-15,"Netflix, Inc.",NFLX,$94.51,$30.18,-68.1%,$89.79,$99.24,1.00,SELL,Overvalued (Strong Sell) - 68.1% above intrinsic value
2025-12-15,Adobe Inc.,ADBE,$351.44,$361.70,2.9%,$316.30,$397.87,1.32,BUY,Fairly valued (Hold) - 2.9% from intrinsic value
2025-12-15,"Cisco Systems, Inc.",CSCO,$78.25,$65.13,-16.8%,$74.34,$82.16,1.00,SELL,Fairly valued (Hold) - 16.8% from intrinsic value
2025-12-15,Intel Corporation,INTC,$37.94,$-56.70,-249.5%,$36.04,$39.84,1.00,SELL,Overvalued (Strong Sell) - 249.5% above intrinsic value
2025-12-15,"The Home Depot, Inc.",HD,$359.13,$345.85,-3.7%,$341.18,$377.09,1.00,SELL,Fairly valued (Hold) - 3.7% from intrinsic value
2025-12-15,"Salesforce, Inc.",CRM,$255.39,$253.39,-0.8%,$242.62,$268.16,1.00,SELL,Fairly valued (Hold) - 0.8% from intrinsic value
2025-12-15,Mastercard Incorporated,MA,$570.77,$337.17,-40.9%,$542.23,$599.31,1.00,SELL,Overvalued (Strong Sell) - 40.9% above intrinsic value
2025-12-15,"PepsiCo, Inc.",PEP,$150.45,$127.90,-15.0%,$142.93,$157.97,1.00,SELL,Fairly valued (Hold) - 15.0% from intrinsic value
2025-12-15,UnitedHealth Group Incorporated,UNH,$339.56,$502.86,48.1%,$305.60,$441.43,3.00,BUY,Undervalued (Strong Buy) - 48.1% below intrinsic value
