date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-04-29,Apple Inc.,AAPL,$210.73,$118.54,-43.7%,$200.19,$221.27,1.00,SELL,Overvalued (Strong Sell) - 43.7% above intrinsic value
2025-04-29,Microsoft Corporation,MSFT,$393.24,$144.10,-63.4%,$373.58,$412.90,1.00,SELL,Overvalued (Strong Sell) - 63.4% above intrinsic value
2025-04-29,Alphabet Inc.,GOOGL,$159.90,$207.61,29.8%,$143.91,$207.87,3.00,BUY,Undervalued (Strong Buy) - 29.8% below intrinsic value
2025-04-29,"Amazon.com, Inc.",AMZN,$186.93,$66.24,-64.6%,$177.58,$196.28,1.00,SELL,Overvalued (Strong Sell) - 64.6% above intrinsic value
2025-04-29,"Meta Platforms, Inc.",META,$551.21,$473.35,-14.1%,$523.64,$578.77,1.00,SELL,Fairly valued (Hold) - 14.1% from intrinsic value
2025-04-29,NVIDIA Corporation,NVDA,$108.87,$55.71,-48.8%,$103.43,$114.31,1.00,SELL,Overvalued (Strong Sell) - 48.8% above intrinsic value
2025-04-29,"Tesla, Inc.",TSLA,$283.00,$20.42,-92.8%,$268.85,$297.15,1.00,SELL,Overvalued (Strong Sell) - 92.8% above intrinsic value
2025-04-29,Visa Inc.,V,$339.73,$230.39,-32.2%,$322.74,$356.72,1.00,SELL,Overvalued (Strong Sell) - 32.2% above intrinsic value
2025-04-29,Walmart Inc.,WMT,$95.48,$31.98,-66.5%,$90.71,$100.25,1.00,SELL,Overvalued (Strong Sell) - 66.5% above intrinsic value
2025-04-29,Johnson & Johnson,JNJ,$156.65,$174.80,11.6%,$140.99,$192.29,2.27,BUY,Fairly valued (Hold) - 11.6% from intrinsic value
2025-04-29,The Procter & Gamble Company,PG,$161.39,$164.14,1.7%,$145.25,$180.56,1.19,BUY,Fairly valued (Hold) - 1.7% from intrinsic value
2025-04-29,The Coca-Cola Company,KO,$72.40,$26.80,-63.0%,$68.78,$76.02,1.00,SELL,Overvalued (Strong Sell) - 63.0% above intrinsic value
2025-04-29,The Walt Disney Company,DIS,$91.13,$88.91,-2.4%,$86.57,$95.69,1.00,SELL,Fairly valued (Hold) - 2.4% from intrinsic value
2025-04-29,"Netflix, Inc.",NFLX,$1111.49,$300.54,-73.0%,$1055.92,$1167.06,1.00,SELL,Overvalued (Strong Sell) - 73.0% above intrinsic value
2025-04-29,Adobe Inc.,ADBE,$372.27,$355.25,-4.6%,$353.66,$390.88,1.00,SELL,Fairly valued (Hold) - 4.6% from intrinsic value
2025-04-29,"Cisco Systems, Inc.",CSCO,$57.09,$49.70,-12.9%,$54.24,$59.94,1.00,SELL,Fairly valued (Hold) - 12.9% from intrinsic value
2025-04-29,Intel Corporation,INTC,$20.66,$-62.01,-400.1%,$19.63,$21.69,1.00,SELL,Overvalued (Strong Sell) - 400.1% above intrinsic value
2025-04-29,"The Home Depot, Inc.",HD,$359.31,$346.40,-3.6%,$341.34,$377.27,1.00,SELL,Fairly valued (Hold) - 3.6% from intrinsic value
2025-04-29,"Salesforce, Inc.",CRM,$266.79,$247.46,-7.2%,$253.45,$280.13,1.00,SELL,Fairly valued (Hold) - 7.2% from intrinsic value
2025-04-29,Mastercard Incorporated,MA,$538.73,$332.09,-38.4%,$511.79,$565.66,1.00,SELL,Overvalued (Strong Sell) - 38.4% above intrinsic value
2025-04-29,"PepsiCo, Inc.",PEP,$133.92,$127.55,-4.8%,$127.23,$140.62,1.00,SELL,Fairly valued (Hold) - 4.8% from intrinsic value
2025-04-29,UnitedHealth Group Incorporated,UNH,$412.95,$500.44,21.2%,$371.66,$536.84,3.00,BUY,Undervalued (Strong Buy) - 21.2% below intrinsic value
