date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-11-18,Apple Inc.,AAPL,$267.58,$109.39,-59.1%,$254.21,$280.96,1.00,SELL,Overvalued (Strong Sell) - 59.1% above intrinsic value
2025-11-18,Microsoft Corporation,MSFT,$490.44,$139.34,-71.6%,$465.92,$514.96,1.00,SELL,Overvalued (Strong Sell) - 71.6% above intrinsic value
2025-11-18,Alphabet Inc.,GOOGL,$283.78,$207.68,-26.8%,$269.59,$297.97,1.00,SELL,Overvalued (Strong Sell) - 26.8% above intrinsic value
2025-11-18,"Amazon.com, Inc.",AMZN,$225.69,$65.76,-70.9%,$214.41,$236.97,1.00,SELL,Overvalued (Strong Sell) - 70.9% above intrinsic value
2025-11-18,"Meta Platforms, Inc.",META,$591.83,$474.09,-19.9%,$562.24,$621.42,1.00,SELL,Fairly valued (Hold) - 19.9% from intrinsic value
2025-11-18,NVIDIA Corporation,NVDA,$182.22,$55.83,-69.4%,$173.11,$191.33,1.00,SELL,Overvalued (Strong Sell) - 69.4% above intrinsic value
2025-11-18,"Tesla, Inc.",TSLA,$402.62,$19.78,-95.1%,$382.49,$422.75,1.00,SELL,Overvalued (Strong Sell) - 95.1% above intrinsic value
2025-11-18,Visa Inc.,V,$320.67,$271.57,-15.3%,$304.63,$336.70,1.00,SELL,Fairly valued (Hold) - 15.3% from intrinsic value
2025-11-18,Walmart Inc.,WMT,$102.00,$32.09,-68.5%,$96.90,$107.10,1.00,SELL,Overvalued (Strong Sell) - 68.5% above intrinsic value
2025-11-18,Johnson & Johnson,JNJ,$199.15,$174.57,-12.3%,$189.19,$209.11,1.00,SELL,Fairly valued (Hold) - 12.3% from intrinsic value
2025-11-18,The Procter & Gamble Company,PG,$146.53,$139.97,-4.5%,$139.21,$153.86,1.00,SELL,Fairly valued (Hold) - 4.5% from intrinsic value
2025-11-18,The Coca-Cola Company,KO,$70.72,$26.81,-62.1%,$67.18,$74.26,1.00,SELL,Overvalued (Strong Sell) - 62.1% above intrinsic value
2025-11-18,The Walt Disney Company,DIS,$105.90,$106.00,0.1%,$95.31,$116.60,1.01,BUY,Fairly valued (Hold) - 0.1% from intrinsic value
2025-11-18,"Netflix, Inc.",NFLX,$112.27,$30.18,-73.1%,$106.66,$117.88,1.00,SELL,Overvalued (Strong Sell) - 73.1% above intrinsic value
2025-11-18,Adobe Inc.,ADBE,$323.60,$361.70,11.8%,$291.24,$397.87,2.30,BUY,Fairly valued (Hold) - 11.8% from intrinsic value
2025-11-18,"Cisco Systems, Inc.",CSCO,$76.56,$65.30,-14.7%,$72.74,$80.39,1.00,SELL,Fairly valued (Hold) - 14.7% from intrinsic value
2025-11-18,Intel Corporation,INTC,$34.24,$-56.70,-265.6%,$32.53,$35.95,1.00,SELL,Overvalued (Strong Sell) - 265.6% above intrinsic value
2025-11-18,"The Home Depot, Inc.",HD,$346.25,$345.89,-0.1%,$328.94,$363.56,1.00,SELL,Fairly valued (Hold) - 0.1% from intrinsic value
2025-11-18,"Salesforce, Inc.",CRM,$232.60,$249.40,7.2%,$209.34,$274.34,1.79,BUY,Fairly valued (Hold) - 7.2% from intrinsic value
2025-11-18,Mastercard Incorporated,MA,$528.66,$337.17,-36.2%,$502.23,$555.10,1.00,SELL,Overvalued (Strong Sell) - 36.2% above intrinsic value
2025-11-18,"PepsiCo, Inc.",PEP,$147.97,$127.90,-13.6%,$140.57,$155.37,1.00,SELL,Fairly valued (Hold) - 13.6% from intrinsic value
2025-11-18,UnitedHealth Group Incorporated,UNH,$310.96,$502.86,61.7%,$279.86,$404.25,3.00,BUY,Undervalued (Strong Buy) - 61.7% below intrinsic value
