date,name,ticker,current_price,intrinsic_value,value_gap_percent,stop_loss,profit_target,risk_reward,action,valuation_signal
2025-06-13,Apple Inc.,AAPL,$197.97,$119.23,-39.8%,$188.07,$207.87,1.00,SELL,Overvalued (Strong Sell) - 39.8% above intrinsic value
2025-06-13,Microsoft Corporation,MSFT,$477.57,$144.13,-69.8%,$453.70,$501.45,1.00,SELL,Overvalued (Strong Sell) - 69.8% above intrinsic value
2025-06-13,Alphabet Inc.,GOOGL,$176.90,$207.61,17.4%,$159.21,$228.37,2.91,BUY,Fairly valued (Hold) - 17.4% from intrinsic value
2025-06-13,"Amazon.com, Inc.",AMZN,$213.83,$66.21,-69.0%,$203.14,$224.52,1.00,SELL,Overvalued (Strong Sell) - 69.0% above intrinsic value
2025-06-13,"Meta Platforms, Inc.",META,$693.74,$475.56,-31.5%,$659.06,$728.43,1.00,SELL,Overvalued (Strong Sell) - 31.5% above intrinsic value
2025-06-13,NVIDIA Corporation,NVDA,$143.18,$55.74,-61.1%,$136.02,$150.33,1.00,SELL,Overvalued (Strong Sell) - 61.1% above intrinsic value
2025-06-13,"Tesla, Inc.",TSLA,$320.75,$20.42,-93.6%,$304.71,$336.79,1.00,SELL,Overvalued (Strong Sell) - 93.6% above intrinsic value
2025-06-13,Visa Inc.,V,$354.12,$232.06,-34.5%,$336.41,$371.82,1.00,SELL,Overvalued (Strong Sell) - 34.5% above intrinsic value
2025-06-13,Walmart Inc.,WMT,$94.88,$32.06,-66.2%,$90.13,$99.62,1.00,SELL,Overvalued (Strong Sell) - 66.2% above intrinsic value
2025-06-13,Johnson & Johnson,JNJ,$157.36,$174.80,11.1%,$141.62,$192.29,2.22,BUY,Fairly valued (Hold) - 11.1% from intrinsic value
2025-06-13,The Procter & Gamble Company,PG,$161.92,$164.14,1.4%,$145.73,$180.56,1.15,BUY,Fairly valued (Hold) - 1.4% from intrinsic value
2025-06-13,The Coca-Cola Company,KO,$71.62,$26.79,-62.6%,$68.04,$75.21,1.00,SELL,Overvalued (Strong Sell) - 62.6% above intrinsic value
2025-06-13,The Walt Disney Company,DIS,$118.14,$89.41,-24.3%,$112.24,$124.05,1.00,SELL,Overvalued (Strong Sell) - 24.3% above intrinsic value
2025-06-13,"Netflix, Inc.",NFLX,$1218.39,$300.54,-75.3%,$1157.48,$1279.31,1.00,SELL,Overvalued (Strong Sell) - 75.3% above intrinsic value
2025-06-13,Adobe Inc.,ADBE,$393.00,$355.25,-9.6%,$373.35,$412.65,1.00,SELL,Fairly valued (Hold) - 9.6% from intrinsic value
2025-06-13,"Cisco Systems, Inc.",CSCO,$64.67,$49.93,-22.8%,$61.44,$67.90,1.00,SELL,Overvalued (Strong Sell) - 22.8% above intrinsic value
2025-06-13,Intel Corporation,INTC,$20.55,$-62.01,-401.8%,$19.52,$21.57,1.00,SELL,Overvalued (Strong Sell) - 401.8% above intrinsic value
2025-06-13,"The Home Depot, Inc.",HD,$358.70,$346.05,-3.5%,$340.77,$376.64,1.00,SELL,Fairly valued (Hold) - 3.5% from intrinsic value
2025-06-13,"Salesforce, Inc.",CRM,$262.54,$248.36,-5.4%,$249.41,$275.66,1.00,SELL,Fairly valued (Hold) - 5.4% from intrinsic value
2025-06-13,Mastercard Incorporated,MA,$564.83,$333.42,-41.0%,$536.59,$593.07,1.00,SELL,Overvalued (Strong Sell) - 41.0% above intrinsic value
2025-06-13,"PepsiCo, Inc.",PEP,$132.00,$127.55,-3.4%,$125.40,$138.60,1.00,SELL,Fairly valued (Hold) - 3.4% from intrinsic value
2025-06-13,UnitedHealth Group Incorporated,UNH,$316.55,$502.14,58.6%,$284.90,$411.52,3.00,BUY,Undervalued (Strong Buy) - 58.6% below intrinsic value
